CustomerID,FirstName,LastName,DateOfBirth,Age,Gender,Email,PhoneNumber,Address,City,State,ZipCode,Occupation,AnnualIncome,MonthlyIncome,EmploymentLength_Months,NumCreditAccounts,CreditHistoryLength_Months,TotalCreditLimit,TotalCreditBalance,CreditUtilizationRatio,NumLatePayments,NumMissedPayments,PaymentHistoryPct,NumLoans,TotalLoanAmount,MonthlyDebtPayment,DebtToIncomeRatio,NumHardInquiries,NumDerogatoryMarks,Bankruptcy,TaxLiens,ApplicationDate,LastPaymentDate,CreditMix,AccountStatus,InterestRate,CreditScore,CreditScoreCategory
CUST000082,Paul,J0hnson,"June 06, 1972",53,Male,paul.j0hnson@gmail.com,388.632.2578,6096 Maple Dr,Austin,OH,89983,Sales,90555.59,7546.3,342,1,15,20170.42,19504.2,96.7,13,3,92.5,,NULL,933.82,12.06,8,0,0,0,01-12-2022,08-11-25,None,Closed,26.12%,626,Fair
CUST000083,Susan,Lop3z,04-03-1952,73,male,susan.lop3z@gmail.com,+18512741422,9785 Main St,SAN ANTONIO,Pennsylvania,null,Manager,139437.06,11619.75,191,20,588,62150.28,82415.02,NA,13,0,94.3,7,229219.05,4608.77,39.66,8,1,No,0,08/31/2025,"May 31, 2025",Credit Card,Closed,11.92,621,
CUST000084,Margaret,Martin,05-07-2000,25,Female,margaret.martinyahoo.com,+15488608836,5651 Park Ln,New York,GA,44327,Sales,46935.36,3911.28,13,NA,36,4106.96,3952.93,,3,2,98.2,8,252398.98,,0,5,4,0,0,"January 07, 2021",null,Personal,NA,5.24,448,Poor
CUST000085,Margaret,Martinez,03-03-1995,30,Female,margaret.martinez@icloud.com,+17754504336,8316 Maple Dr,Houston,Pennsylvania,31192,Attorney,188072.07,15672.67,36,null,114,55719.97,65998.14,118.45,6,N/A,,9,348998.41,5408.14,34.51,10,0,0,1,09-16-19,2025-10-03,Credit Card,Delinquent,5.25%,555,Poor
CUST000086,ELIZ@BETH,Jackson,1978-05-26,47,Male,eliz@beth.jackson@gmail.com,217-702-1205,1691 Washington Blvd,Dallas,TX,56862,Unemployed,5415.31,451.28,74,22,179,133109.2,83913.21,63.0%,24,19,86.2,0,NULL,2196.48,486.72,4,5,0,0,01-21-16,03-21-25,Student,In Collections,,300,Poor
CUST000087,Patricia,Thomas,11/26/1975,50,Female,patricia.thomas@hotmail.com,9663186746,1401 Oak Ave,New York,NC,71088,Engineer,142460.0,11871.67,115,,1,51938.88,2982.8,5.74,12,0,83.3,1,30321.2,420.31,3.54,7,4,0,0,2021-02-21,2025-06-13,Mixed,Delinquent,null,483,Poor
CUST000088,Robert,Perez,"December 31, 1950",74,Female,robert.perez@outlook.com,694-209-6573,9855 Oak Ave,Houston,FL,31701,Mechanic,67271.74,5605.98,249,14,274,67221.69,19082.57,28.39,1,7,98.2,3,97007.46,1165.33,20.79,0,4,0,0,05/17/2020,"October 08, 2025",Credit Card,Closed,13.11,519,Poor
CUST000089,Thomas,Jackson,07-05-89,36,Male,thomas.jackson@gmail.com,+18628851659,1408 Park Ln,Dallas,California,91992,Unemployed,1654.67,137.89,72,17,163,234636.64,195146.37,83.17,24,0,94.1,5,63255.59,6497.56,4712.13,8,2,null,NA,02/08/2017,11-29-24,mixed,Delinquent,24.74%,300,Poor
CUST000090,Betty,Jones,05-09-1977,48,Female,betty.jones@yahoo.com,288-813-9774,8820 Oak Ave,Houston,TX,28562,NULL,91823.68,7651.97,214,22,44,55946.37,49641.06,88.73,12,9,73.7,5,106708.88,2729.38,35.67,19,3,0,0,null,2025-02-10,Auto,In Collections,16.07,304,Poor
CUST000091,Linda,Perez,07-29-97,28,Male,linda.perez@hotmail.com,+15942587509,908 Washington Blvd,Austin,OH,65109,Sales,"$55,553.36",4629.45,67,11,77,23675.81,15245.86,64.39,8,9,70.2,3,116538.43,1527.38,32.99,8,null,0,null,11-05-25,07/03/2025,None,In Collections,18.49,496,Poor
CUST000092,Michelle,Lee,1989-06-10,36,male,michelle.lee@gmail.com,+13875149970,7380 Washington Blvd,Houston,OH,75280,Designer,68754.91,5729.58,216,,134,65540.9,71484.16,NULL,13,3,95.9,9,428451.38,6764.46,118.06,0,1,0,0,"April 26, 2018",20-01-2025,NONE,In Collections,18.29,544,Poor
CUST000093,John,Robinson,"April 16, 1955",70,F,john.robinson@yahoo.com,,2147 Elm Street,Philadelphia,PA,53647,Unemployed,8017.36,668.11,82,15,null,N/A,4751.43,47.51,18,,,6,250918.63,2359.63,null,3,2,1,NULL,03-09-19,2025-01-29,Mixed,IN COLLECTIONS,5.63,444,Poor
CUST000094,Steven,rodriguez,03/07/1992,33,MALE,steven.rodriguez@outlook.com,213.755.8223,2522 Oak Ave,Los Angeles,MI,20490,Student,"$6,756.94",563.08,153,23,56,39397.9,19419.03,49.3%,2,1,100,1,24568.31,1066.51,189.41,9,3,0,0,"October 31, 2020",2025-09-04,None,Charged Off,17.77,477,Poor
CUST000095,Karen,Smith,19-06-1975,50,Male,karen.smith@aol.com,null,7115 Main St,Phoenix,GA,21506,M3chanic,NULL,,314,19,NA,54063.04,28444.73,52.61,9,6,92.9,3,123751.88,2225.89,0,6,1,,1,08/26/2018,07-09-25,Mixed,Delinquent,8.96,503,Poor
CUST000096,Mark,Jackson,1954-10-26,71,Male,mark.jackson@hotmail.com,NULL,452 Main St,Philadelphia,GA,82921,Teacher,50677.1,4223.09,203,13,81,,14899.47,148.99,13,0,95.6,3,88107.82,984.86,23.32,5,0,0,1,2019-06-05,null,Mortgage,Active,18.97,524,Poor
CUST000097,Mary,Lewis,"November 07, 1963",62,Male,mary.lewis@gmail.com,851-857-2600,752 Park Ln,Los Angeles,CA,67546,MANAGER,200415.37,16701.28,172,3,259,14096.74,611.39,4.3%,3,2,99.0,1,21734.79,777.85,4.66,0,5,0,0,14-02-2018,09/22/2025,Student,Delinquent,10.63,535,Poor
CUST000098,William,Rodriguez,"December 01, 1970",55,Female,NA,606.405.6371,5609 Elm Street,Phoenix,NC,84324,Accountant,80945.72,6745.48,418,21,304,46053.3,19575.52,42.51,0,7,98.4,2,92970.34,1504.22,22.3,6,0,0,No,"October 07, 2017",12-05-24,None,In Collections,3.67,676,NA
CUST000099,Paul,Williams,20-02-1957,68,Female,paul.williams@hotmail.com,(398) 787-7870,9678 Maple Dr,Los Ang3les,NC,62153,null,76763.2,6396.93,578,4,420,33287.6,,79.9%,13,0,97.2,9,59329.85,0,0,6,5,0,0,06-07-2019,,Auto,In Collections,17.35,441,Poor
CUST000100,Karen,Thomas,2000-06-12,25,Male,karen.thomas@hotmail.com,+19702135763,9017 Oak Ave,Chicago,TX,39386,Student,5280.76,440.06,61,4,1,43225.84,28023.28,64.83,7,2,97.9,,82435.3,1383.63,314.42,0,3,0,0,NULL,06/17/2025,Auto,Delinquent,3.1,372,Poor
CST101,Lisa,Robinson,1970-09-03,55,Female,lisa.robinson@outlook.com,727.775.1099,1505 Park Ln,Phoenix,OH,62102,TEACHER,68629.72,5719.14,286,2,305,7658.69,4439.0,58.0%,10,7,89.2,6,95500.37,1044.17,18.26,9,5,0,0,"April 06, 2022",09/13/2025,Credit Card,Closed,24.27%,400,Poor
CUST000102,Elizabeth,Thomas,"May 20, 1968",57,Female,elizabeth.thomas@icloud.com,6894689565,4029 Maple Dr,New York,GA,27318,Consultant,"$161,527.46",13460.62,58,15,156,49403.15,8235.79,16.67,0,4,98.4,9,62695.58,848.55,6.3,2,5,1,0,"November 20, 2020",06/18/2025,Personal,Closed,11.38,399,Poor
CUST000103,Betty,Sanchez,03-14-06,19,Male,betty.sanchez@hotmail.com,925-459-1876,5311 Elm Street,Dallas,GA,34836,Accountant,60154.97,5012.91,5,9,10,98519.07,114920.52,116.65,11,7,96.2,10,205885.83,5527.0,110.26,1,1,0,0,19-09-2021,2025-08-17,None,Charged Off,9.42,422,Poor
CUST000104,Karen,Lopez,"December 03, 2005",19,M,karen.lopez@outlook.com,,6330 Main St,San Antonio,PA,50681,,8349.81,695.82,5,20,9,20517.89,27401.22,133.55,12,6,69.0,0,null,862.48,123.95,2,5,1,Yes,25-09-2020,08-02-2025,Personal,Active,8.82,300,Poor
CUST000105,Daniel,Rodriguez,"December 20, 1977",47,NULL,daniel.rodriguez@icloud.com,7518143331,N/A,Dallas,MI,89022,Doctor,"$211,942.52",17661.88,301,23,28,3482781.85,395212.73,11.35,7,3,84.8,6,58821.83,12571.25,71.18,4,1,0,0,"April 24, 2021",2025-08-08,None,In Collections,29.76,587,Fair
CUST000106,Steven,Lewis,09/12/1995,30,Male,steven.lewis@hotmail.com,435.546.5608,N/A,Miami,GA,26415,Sales,60663.7,5055.31,122,12,23,84832.46,74043.05,,5,1,98.4,10,219695.94,4340.72,85.86,6,5,0,0,07-28-23,2025-04-01,Mixed,In Collections,13.08%,392,Poor
CUST000107,Michelle,Perez,10-05-51,-26,,michelle.perez@outlook.com,544.754.1381,1133 Maple Dr,Chicago,IL,18952,Chef,"$47,453.69",3954.47,0,16,0,192529.44,6566.28,3.4%,12,8,93.0,10,103379.61,843.79,21.34,6,5,N/A,1,05/21/2018,"December 17, 2024",Credit Card,Closed,23.62,330,Poor
CUST000108,Barbara,Perez,06/19/1967,58,Female,barbara.perez@icloud.com,(648) 407-2018,5343 Main St,Dallas,PA,75386,Student,"$13,549.93",1456.23,153,11,215,145509.42,212055.08,145.73,8,5,96.5,6,,6431.78,595.47,5,5,0,,10-01-2018,"January 27, 2025",Mortgage,In Collections,5.91%,300,Poor
CUST000109,Patricia,Perez,06/01/1973,52,M,patricia.perez@aol.com,null,4055 Elm Street,Phoenix,MI,27881,Doctor,241306.25,20108.85,,16,102,124883.62,83795.45,67.1,2,7,85.7,,60351.17,2643.88,13.15,3,11,0,0,09-13-23,2025-10-14,AUTO,In Collections,,300,Poor
CUST000110,Emily,Lewis,1996-11-24,29,Female,emily.lewis@yahoo.com,+19165618294,8794 Oak Ave,N/A,NC,85411,Consultant,117562.05,9796.84,39,8,63,110250.3,126246.94,114.51,7,8,N/A,3,122140.11,5079.56,51.85,4,5,0,0,09-04-2019,05/31/2025,None,Delinquent,10.08,NULL,
CUST000111,Charles,Wilson,1975-07-07,50,Male,charles.wilson@gmail.com,5025767583,200 Maple Dr,New York,Pennsylvania,51980,Manager,123807.26,10317.27,99,12,149,138944.52,164539.56,118.4%,2,4,100,5,69249.21,5432.82,52.66,3,5,Yes,0,2022-07-03,,null,Closed,23.96,315,Poor
CUST000112,Richard,Taylor,31-03-1962,63,Female,richard.taylor@gmail.com,(419) 248-6877,3123 Main St,Los Angeles,California,22928,null,188191.68,15682.64,415,15,206,77913.49,3727.74,4.78,0,7,97.8,3,21035.53,354.86,2.26,2,0,,0,"January 23, 2025",11/21/2024,,Delinquent,23.36%,706,Good
CUST000113,Nancy,Gonzalez,20-08-1980,45,Male,nancy.gonzalez@outlook.com,2856214201,4354 Park Ln,Chicago,OH,17916,Manager,178108.99,14842.42,34,24,157,348282.62,421528.46,121.0%,10,0,92.7,9,436350.78,17272.18,116.37,6,3,NA,0,13-04-2025,03-26-25,Mortgage,Delinquent,12.54,,null
CUST000114,Jessica,Sanchez,09-04-86,37,Female,jessica.sanchez@hotmail.com,6454342462,1000 Park Ln,Dallas,California,87652,Engineer,"$109,973.68",9164.47,215,12,171,171231.69,141210.55,82.47,2,5,98.1,7,,4146.57,N/A,6,0,0,0,null,31-01-2025,Credit Card,Delinquent,20.33%,596,Fair
CUST000115,Richard,Jones,25-11-1998,27,Male,richard.jones@outlook.com,9724036768,4842 Maple Dr,Austin,GA,42158,Chef,"$40,870.41",3405.87,94,14,69,48370.77,49787.27,102.93,15,8,94.6,7,256055.72,4266.43,125.27,7,3,0,0,05-21-20,05-03-25,Personal,Active,22.3,331,Poor
CUST000116,Michelle,Davis,03-21-76,50,Male,michelle.davis@yahoo.com,,2565 Main St,Dallas,NULL,19376,Designer,100525.44,8377.12,121,14,21,204697.7,215001.01,105.03,9,3,97.0,6,60103.35,N/A,9.55,3,0,TRUE,0,04-01-2022,10-11-2025,Mixed,Delinquent,4.98,507,Poor
CUST000117,Elizabeth,Lewis,05/28/1985,40,FEMALE,elizabeth.lewis@icloud.com,847.261.2875,5042 Maple Dr,Chicago,,28748,Chef,"$50,487.58",4207.3,58,7,,40360.64,56908.99,141.0%,15,7,94.9,1,24381.01,2301.72,54.71,5,2,Yes,FALSE,"November 18, 2016",14-06-2025,Auto,In Collections,21.75%,950,Excellent
CUST000118,Christopher,Moore,"June 16, 2001",24,N/A,christopher.moore@icloud.com,922-448-5431,9588 Washington Blvd,Chicago,Pennsylvania,67345,Mechanic,"$37,103.84",3091.99,34,4,51,5351.18,1937.75,36.21,6,4,97.9,9,434671.36,4331.82,140.1,3,8,0,0,04-20-21,05/04/2025,Personal,In Collections,19.01,300,Poor
CUST000119,Christopher,Gonzalez,"January 14, 1984",41,Male,christopher.gonzalez@yahoo.com,638-357-3903,1432 Oak Ave,San Antonio,CA,51155,Chef,53978.21,4498.18,236,,N/A,15651.8,16039.69,102.48,2,10,95.1,2,51663.54,829.73,18.45,1,5,0,0,11-05-2019,01/27/2025,Personal,Closed,19.98,385,Poor
CUST000120,Margaret,Williams,01/15/1970,55,Male,margaret.williams@yahoo.com,614-388-3027,2663 Elm Street,Miami,OH,46730,Engineer,"$116,047.88",9670.66,262,11,44,92625.73,116322.4,125.58,3,1,97.4,7,155891.67,5186.04,53.63,8,2,0,0,02-09-2018,2025-09-01,Personal,CHARGED OFF,3.25,455,NULL
CUST000121,Nancy,Robinson,13-08-2006,15,Female,nancy.robinson@gmail.com,3994457056,550 Park Ln,Philadelphia,MI,13623,Doctor,212596.95,17716.41,0,NA,NULL,null,6.45,0.06,8,4,96.4,0,0,0,0,3,0,1,0,2017-01-02,"February 19, 2025",Personal,Charged Off,22.63%,547,poor
CUST000122,Daniel,Robinson,21-01-1977,48,MALE,daniel.robinson@outlook.com,3772166287,2617 Elm Street,Los Angeles,NC,57152,Manager,"202,837",16903.08,95,21,345,118378.93,147136.48,124.29,8,7,91.1,9,190973.14,6155.54,36.42,9,0,Yes,0,"September 04, 2021",,Auto,Active,26.56,471,Poor
CUST000123,Michael,Clark,1970-11-17,55,N/A,michael.clark@aol.com,+13312704591,8892 Main St,Miami,OH,15055,Chef,"$50,520.37",4210.03,182,12,118,159152.76,217372.55,136.58,10,7,96.2,1,39601.48,6821.62,162.03,3,2,0,0,"July 15, 2019",11/30/2024,Auto,Delinquent,19.71%,387,Poor
CUST000124,Sarah,Smith,03/11/1999,26,Female,sarah.smith@outlook.com,+15897164063,5626 Elm Street,Austin,OH,38897,Developer,"$90,876.74",7573.06,70,6,42,35961.22,35710.27,,11,9,92.9,8,86245.72,1924.84,25.42,4,3,0,0,2018-11-27,NULL,Credit Card,Charged Off,20.72,481,Poor
CST125,Paul,Martinez,1971-04-01,54,NA,paul.martinez@@gmail.com,null,740 Oak Ave,Philadelphia,GA,61835,Nurse,75987.58,6332.3,393,6,310,47762.51,59374.42,124.31,11,5,94.5,5,26027.6,2309.94,36.48,5,5,No,0,11/10/2023,05-26-25,Auto,Delinquent,11.72,383,Poor
CUST000126,Robert,Thomas,06-26-63,-38,Female,robert.thomas@gmail.com,578.611.6073,7043 Maple Dr,Dallas,OH,31005,Doctor,219314.19,18276.18,0,12,0,106960.62,,21.2%,,3,98.2,4,58998.41,353.17,1.93,3,1,TRUE,0,10-09-20,07-22-25,Mortgage,In Collections,14.3,564,Poor
CST127,Steven,Miller,06-07-67,-42,Male,steven.miller@icloud.com,4383221820,5200 Maple Dr,Miami,GA,74780,Analyst,"$64,845.43",5403.79,0,7,0,4233.3,4028.94,,2,3,98.9,4,73661.93,862.1,15.95,4,3,0,0,2024-10-13,NA,None,Charged Off,6.86%,590,Fair
CUST000128,Donna,Martinez,08/25/1990,35,Female,donna.martinez@yahoo.com,NA,7462 Oak Ave,Houston,PA,47449,Engineer,"$87,052.41",7254.37,23,17,54,233602.16,,N/A,5,1,98.4,5,186911.29,2144.09,29.56,9,2,0,0,2025-06-08,29-04-2025,null,Closed,13.85%,563,Poor
CUST000129,John,Hernandez,06/13/1977,48,Male,john.hernandez@yahoo.com,(889) 791-7318,1196 Main St,Philadelphia,GA,69891,Unemployed,7204.64,600.39,,3,39,32072.32,23444.57,73.1,7,9,78.7,0,0,742.03,123.59,10,4,0,0,03-22-22,03-06-2025,Mixed,In Collections,5.52%,312,Poor
CUST000130,Paul,Gonzalez,1962-09-11,61,MALE,NULL,646.676.6013,7199 Washington Blvd,Houston,IL,68724,Accountant,102021.5,8501.79,29,10,37,47846.59,5322.4,11.12,15,NULL,null,9,229969.81,NA,9.41,8,4,0,1,09-08-2025,01/11/2025,Auto,Closed,12.73,483,Poor
CUST000131,Lisa,Williams,"June 24, 1987",38,Female,lisa.williams@aol.com,530.800.4700,7942 Elm Street,Austin,PA,67946,Unemployed,0,0,-32,8,20,28797.94,27359.61,95.01,5,7,96.3,7,56495.64,1370.88,137088.0,,5,0,0,09-08-2020,,Personal,In Collections,23.71,300,
CUST000132,Donna,Wilson,1966-10-21,59,male,donna.wilson@yahoo.com,8707042163,9933 Washington Blvd,los angeles,Texas,47303,Chef,68813.68,5734.47,278,2,3,18696.94,1907.01,10.2,8,,,6,235519.35,2375.49,36.92,4,5,0,0,19-07-2021,10-18-25,Mortgage,Closed,21.72,493,Poor
CUST000133,Sandra,Sanchez,07-15-72,53,Female,sandra.sanchez@icloud.com,315-571-7974,441 Maple Dr,Los Angeles,GA,50391,Attorney,"$247,463.37",20621.95,26,18,233,106928.46,114320.81,106.9%,0,9,97.9,1,34688.06,3894.97,18.89,9,3,0,0,06/18/2022,11-03-2025,,In Collections,4.27,null,NA
CUST000134,Lisa,j0hnson,"May 17, 1987",38,Male,lisa.j0hnson@aol.com,(219) 617-2328,583 M@ple Dr,Phoenix,IL,83972,Manager,165800.6,15158.99,75,11,171,106095.66,27827.5,26.23,3,0,99.4,N/A,,954.69,6.3,6,3,,0,01/03/2018,2025-07-18,Personal,Active,3.87,549,NULL
CUST000135,Michelle,Clark,1993-07-16,32,Male,michelle.clark@hotmail.com,888-280-4974,NA,San Antonio,Texas,98083,Nurse,64219.27,5351.61,NULL,21,78,40807.84,16159.94,39.6,5,3,97.8,4,93077.84,1337.49,24.99,6,0,TRUE,0,09-04-2016,30-04-2025,Personal,Closed,27.07,999,EXCELLENT
CUST000136,William,Clark,06-04-1962,63,Male,william.clark@hotmail.com,384-394-1352,6060 Park Ln,Los Angeles,GA,64384,Accountant,"$84,275.74",7022.98,365,21,31,211341.08,148904.96,70.46,11,10,93.2,6,136270.73,5933.08,84.48,4,5,0,0,"October 03, 2018","January 26, 2025",None,Closed,17.61,300,poor
CUST000137,Andrew,Willi@ms,1970-04-08,55,Female,andrew.willi@ms@gmail.com,+17083638000,3584 Washington Blvd,,NC,73993,,84092.77,7007.73,193,24,352,356699.11,478896.66,134.3%,7,6,74.0,7,125131.7,15487.71,221.01,8,4,0,FALSE,2019-08-22,"December 02, 2024",None,Charged Off,6.39,300,Poor
CUST000138,donald,Johnson,07/19/2003,22,female,donald.johnson@icloud.com,(434) 240-9888,,Phoenix,FL,43023,Developer,NULL,,5,14,37,70594.15,37048.48,52.48,14,4,96.3,0,0,989.22,24.73,2,5,0,0,2020-10-11,11-27-24,Personal,Delinquent,11.36,352,POOR
CUST000139,Joseph,Johnson,01-15-78,47,M,joseph.johnson@yahoo.com,(243) 402-6613,4583 Elm Street,Austin,PA,39049,Analyst,92034.98,7669.58,75,11,85,15822.24,5645.73,35.68,15,NA,NA,1,43465.05,498.42,6.5,7,1,FALSE,0,10/16/2019,12-10-2025,Credit Card,Closed,11.04%,577,N/A
CUST000140,John,Miller,1983-01-31,42,Female,john.miller@aol.com,(964) 478-3096,6066 Elm Street,Austin,PA,22645,Teacher,71292.24,5941.02,272,23,72,274496.78,267541.43,97.5%,14,,93.8,7,59450.32,8891.36,149.66,2,0,0,0,"July 21, 2016",20-11-2025,Mortgage,In Collections,24.67%,536,Poor
CUST000141,Lisa,Clark,"December 26, 1954",70,FEMALE,lisa.clark@aol.com,+17199366626,7439 Maple Dr,Miami,MI,79770,Retired,"$18,666.74",1555.56,146,6,,29859.96,1659.75,NA,14,7,90.7,9,361354.67,3019.14,194.09,0,4,0,0,06-04-18,NA,Mixed,Delinquent,21.77,327,
CUST000142,J0hn,Jackson,2003-06-05,22,F,j0hn.jackson@gmail.com,+14813395781,3871 Maple Dr,Houston,FL,53269,NA,163474.29,13622.86,41,6,47,21459.33,911.94,4.25,10,6,91.3,9,389540.04,4001.88,29.38,7,1,1,0,27-03-2025,02-09-2025,Auto,Delinquent,9.38,N/A,
CUST000143,Kimberly,Williams,05/31/1972,53,Male,kimberly.williams@gmail.com,3028432257,2158 Oak Ave,Miami,,63834,DEVELOPER,107951.58,8995.97,405,11,122,150592.96,96886.89,64.34,0,5,98.5,4,109411.53,4007.58,44.55,1,3,0,0,04-27-18,2025-10-24,Personal,Delinquent,24.66%,562,POOR
CUST000144,Thomas,Williams,06/22/2006,19,Female,thomas.williams@icloud.com,+17719524650,,Dallas,New York,34157,designer,"62,686",5618.34,0,6,3,75345.3,18192.96,24.1%,null,5,N/A,10,481961.88,5029.23,89.51,3,5,0,0,04/24/2018,"June 10, 2025",Credit Card,Active,NA,410,Poor
CUST000145,Matthew,Garcia,1994-08-26,31,Female,matthew.garcia@hotmail.com,2665195036,8104 Oak Ave,Los Angeles,Pennsylvania,49349,Student,10307.47,858.96,6,18,36,101498.56,33398.32,32.9%,2,5,97.5,0,,1163.89,135.5,2,5,1,1,22-08-2024,23-08-2025,Student,Closed,5.5,300,Poor
CUST000146,Robert,Brown,1951-02-15,74,Male,robert.brown@outlook.com,554-740-8398,,Philadelphia,MI,65785,Mechanic,62516.81,5209.73,493,1,104,1784.83,1760.59,98.6%,12,0,97.0,5,171291.26,1860.88,35.72,0,4,0,0,05-04-22,2025-01-24,none,Charged Off,23.14,461,POOR
CUST000147,Joseph,Mart1nez,06-06-67,-42,Male,joseph.mart1nez@@outlook.com,9618975331,198 Maple Dr,,OH,24687,null,$0.00,0,0,21,0,249263.76,29527.99,11.85,2,6,97.9,5,57746.36,1581.23,158123.0,4,0,0,0,"February 22, 2022",2024-12-21,Credit Card,N/A,7.49,NULL,
CUST000148,Daniel,Thompson,1989-07-17,36,Male,daniel.thompson@outlook.com,+16946387540,4495 Washington Blvd,Philadelphia,PA,66637,Analyst,"65,350",5445.83,73,5,166,30967.65,42268.38,136.5%,3,8,97.4,6,50861.19,1246.3,22.89,8,4,,0,2022-07-07,07-30-25,,Delinquent,,380,Poor
CUST000149,J0shua,Taylor,20-06-1967,58,Female,NULL,4122551431,2773 Washington Blvd,Dallas,NC,NULL,Analyst,"113,168",9430.67,100,3,285,11758.23,17166.16,146.0%,12,2,95.5,1,,888.26,9.42,2,NA,0,0,null,06-26-25,Credit Card,Charged Off,22.32%,552,poor
CUST000150,Joseph,Clark,"February 17, 1976",49,Female,null,2144459275,9903 Oak Ave,Chicago,GA,NULL,Teacher,87822.26,8341.26,79,38,252,231516.17,327202.7,141.33,2,2,97.8,3,47349.96,10142.03,121.59,5,3,0,0,"April 03, 2019",09/27/2025,None,In Collections,23.96%,402,Poor
CUST000151,Susan,Davis,30-12-1983,41,Female,susan.davis@icloud.com,497-642-5403,7932 Oak Ave,Dallas,Texas,43890,Chef,"54,309",4525.75,104,24,51,NULL,11234.19,112.34,9,6,95.3,1,19664.59,670.99,14.83,8,5,0,0,2023-07-18,"May 06, 2025",Credit Card,Delinquent,17.75,320,Poor
CUST000152,Joshua,Perez,1978-09-02,47,M,joshua.perez@yahoo.com,+15492179598,4299 Washington Blvd,Dallas,NY,66645,,7244.18,603.68,NA,12,165,164970.95,36475.19,22.11,7,4,96.0,5,35688.98,1599.36,264.94,5,0,0,0,"May 28, 2019",03-20-25,Student,Charged Off,22.46,517,Poor
CUST000153,Joseph,JONES,12-01-02,22,Female,joseph.jones@icloud.com,(580) 888-8388,4352 Park Ln,Philadelphia,OH,82081,C0nsultant,101135.88,7642.63,21,6,26,53522.79,17103.62,31.96,N/A,7,,9,150115.89,1838.93,24.06,null,9,Yes,0,07-18-20,06-10-25,Student,Delinquent,5.09,300,Poor
CUST000154,Linda,Jackson,09/26/1963,62,MALE,linda.jackson@yahoo.com,952.974.6522,3927 Washington Blvd,Philadelphia,TX,66518,,314562.0,26213.5,194,18,30,65262.31,null,147.71,15,5,94.0,7,null,382.09,1.04,9,3,,0,05-07-17,02-03-25,Mortgage,In Collections,18.24%,312,Poor
CUST000155,Susan,Anderson,10/24/1981,44,Female,susan.anderson@hotmail.com,+17714517016,2388 Elm Street,Los Angeles,CA,,Manager,161800.8,13483.4,25,12,50,179122.22,235266.07,131.34,null,3,,8,317419.99,10155.08,75.32,3,3,0,0,null,09-05-2025,None,Active,14.49%,463,Poor
CUST000156,@nthony,Martinez,1971-12-18,53,Female,@nthony.martinez@icloud.com,690-843-5161,6023 Park Ln,HOUSTON,CA,60491,Sales,"$61,733.55",5144.46,28,4,NULL,32738.6,26738.05,81.67,12,6,92.0,8,320251.13,3590.38,69.79,7,4,0,0,11-12-2020,04-22-25,Personal,In Collections,12.20%,399,Poor
CUST000157,Donna,Jackson,"March 28, 2007",18,Female,,NA,4723 Park Ln,NA,IL,59733,,14355.72,1196.31,0,12,0,177853.62,212474.47,119.47,N/A,6,,10,168619.03,8293.97,,8,0,0,0,10/23/2025,"January 07, 2025",Mixed,Closed,4.74,629,fair
CUST000158,John,Wilson,1998-11-21,27,Female,john.wilson@aol.com,+14889028458,8130 Maple Dr,PHOEN1X,GA,24202,Accountant,70245.12,5853.76,36,25,NULL,196448.34,9629.5,4.9%,12,7,94.4,9,NA,233.88,4.0,8,2,No,0,09-05-24,02-02-25,Auto,Active,19.69%,456,Poor
CUST000159,David,Perez,30-09-1984,41,Female,david.perez@gmail.com,+14709629370,9755 Park Ln,San Antonio,PA,43882,N/A,0,0,205,15,75,64094.64,54214.95,84.59,5,4,88.4,4,42054.79,1876.1,187610.0,6,4,0,0,2025-06-01,2025-01-24,Mixed,Delinquent,18.76,300,Poor
CUST000160,Betty,Robinson,10/09/1976,49,Male,betty.robinson@outlook.com,2063229536,9470 Maple Dr,Miami,TX,63063,accountant,"104,337",8694.75,75,11,76,109002.05,142577.74,130.8,15,1,94.1,4,126179.31,,0,4,2,0,1,31-05-2018,18-07-2025,Student,Charged Off,23.47%,389,Poor
CUST000161,Mary,L3e,07-20-61,-36,Female,mary.l3e@icloud.com,748.229.8679,404 Main St,New York,OH,81605,Analyst,"$64,921.53",5410.13,0,22,0,72721.98,,37.65,0,3,98.4,1,NULL,304.45,5.63,9,4,FALSE,0,12-21-18,04/17/2025,Auto,Active,23.56,541,Poor
CUST000162,Charles,lopez,08/02/1982,43,Female,charles.lopez@aol.com,+14257874757,7188 Main St,New York,PA,29021,Unemployed,"$8,744.84",728.74,197,7,47,79974.35,,22.39,0,10,96.1,,NA,0,0,8,5,0,0,25-10-2022,2025-10-18,Personal,Delinquent,23.77%,386,Poor
CUST000163,Joshua,Gonzalez,1960-04-22,65,MALE,joshua.gonzalez@gmail.com,5699847157,5502 Park Ln,NULL,OH,32796,Retired,"$26,163.64",2180.3,255,NULL,341,70211.91,42172.93,60.07,6,2,97.6,1,46364.06,1838.44,84.32,4,2,0,0,12-03-2024,2025-11-10,mixed,Delinquent,26.44%,590,NA
CUST000164,David,Perez,"September 14, 1995",30,Male,david.perez@outlook.com,633.209.1472,3490 Main St,Houston,OH,69605,Teacher,"50,754",4229.5,114,17,22,112518.57,142818.79,126.93,7,9,93.8,NULL,78527.29,4801.94,113.53,2,2,0,No,"November 13, 2023",07-16-25,Auto,Delinquent,21.06,340,Poor
